year,week,ktm_rain,ktm_rain_lag1,ktm_rain_lag2,ktm_rain_lag3,ktm_rain_roll3,ktm_max_daily,ktm_humidity,ktm_temp,ktm_rain_anom,ktm_rain_anom_lag1,ktm_rain_anom_lag2,ktm_rain_anom_lag3,ktm_rain_anom_roll3,nat_rain,nat_rain_lag1,nat_rain_lag2,nat_rain_lag3,nat_rain_roll3,nat_max_daily,nat_humidity,nat_temp,nat_rain_anom,nat_rain_anom_lag1,nat_rain_anom_lag2,nat_rain_anom_lag3,nat_rain_anom_roll3,terai_rain,terai_rain_lag1,terai_rain_lag2,terai_rain_lag3,terai_rain_roll3,terai_max_daily,terai_humidity,terai_temp,terai_rain_anom,terai_rain_anom_lag1,terai_rain_anom_lag2,terai_rain_anom_lag3,terai_rain_anom_roll3,casew_rain,casew_rain_lag1,casew_rain_lag2,casew_rain_lag3,casew_rain_roll3,casew_max_daily,casew_humidity,casew_temp,casew_rain_anom,casew_rain_anom_lag1,casew_rain_anom_lag2,casew_rain_anom_lag3,casew_rain_anom_roll3
2023,41,5.5600000000000005,3.5,36.23,17.72,45.29,3.45,75.67999999999999,17.837142857142858,-5.024444444444445,-22.664444444444445,9.841111111111111,-17.236666666666657,-17.84777777777777,6.322564102564102,5.371794871794871,49.54769230769231,14.818461538461538,61.24205128205129,4.618205128205129,75.01699633699634,16.65380952380952,-12.906153846153838,-39.99108262108262,11.510883190883206,-35.372564102564084,-41.38635327635325,7.356,5.242,50.464000000000006,18.306,63.06200000000001,5.106,74.33990476190476,23.326571428571427,-13.409851851851853,-42.45911111111111,8.422666666666672,-37.324814814814815,-47.44629629629629,7.372714804356595,4.128983461073013,44.47286002420331,17.28962565550625,55.97455828963289,5.092871319080275,74.68996334927678,20.37842436466317,-6.452905651920578,-32.1611357626283,9.62182232979248,-27.714088745461886,-28.992219084756425
2023,42,0.0,5.5600000000000005,3.5,36.23,9.06,0.0,72.78571428571429,17.652857142857144,-7.234444444444443,-5.024444444444445,-22.664444444444445,9.841111111111111,-34.923333333333325,0.2620512820512821,6.322564102564102,5.371794871794871,49.54769230769231,11.956410256410255,0.13512820512820514,71.81930402930404,16.613736263736264,-14.138974358974352,-12.906153846153838,-39.99108262108262,11.510883190883206,-67.0362108262108,0.05,7.356,5.242,50.464000000000006,12.648,0.029333333333333333,69.85819047619047,23.28447619047619,-14.932074074074077,-13.409851851851853,-42.45911111111111,8.422666666666672,-70.80103703703703,0.034788221056877774,7.372714804356595,4.128983461073013,44.47286002420331,11.536486486486458,0.01785074626865672,70.82197199331527,20.341127067365875,-9.930379633364707,-6.452905651920578,-32.1611357626283,9.62182232979248,-48.544421047913616
2023,43,0.04,0.0,5.5600000000000005,3.5,5.6000000000000005,0.04,74.38428571428572,17.50857142857143,-0.05333333333333214,-7.234444444444443,-5.024444444444445,-22.664444444444445,-12.312222222222212,0.158974358974359,0.2620512820512821,6.322564102564102,5.371794871794871,6.743589743589743,0.1392307692307692,69.72358974358974,16.489670329670332,-0.057236467236457755,-14.138974358974352,-12.906153846153838,-39.99108262108262,-27.102364672364647,0.06333333333333334,0.05,7.356,5.242,7.469333333333333,0.06066666666666667,67.74057142857143,23.15295238095238,-0.11629629629630105,-14.932074074074077,-13.409851851851853,-42.45911111111111,-28.458222222222222,0.030600242033077853,0.034788221056877774,7.372714804356595,4.128983461073013,7.438103267446522,0.029961274707543367,69.96220203999309,20.28298899325765,-0.09064882793241003,-9.930379633364707,-6.452905651920578,-32.1611357626283,-16.47393411321772
2023,44,0.0,0.04,0.0,5.5600000000000005,0.04,0.0,73.17428571428572,16.017142857142858,-0.10111111111110993,-0.05333333333333214,-7.234444444444443,-5.024444444444445,-7.388888888888878,0.6020512820512821,0.158974358974359,0.2620512820512821,6.322564102564102,1.0230769230769232,0.41871794871794865,69.72820512820513,14.92128205128205,0.4305698005698101,-0.057236467236457755,-14.138974358974352,-12.906153846153838,-13.765641025641,0.7080000000000001,0.06333333333333334,0.05,7.356,0.8213333333333335,0.5066666666666666,65.44419047619049,21.449809523809524,0.5317777777777731,-0.11629629629630105,-14.932074074074077,-13.409851851851853,-14.516592592592598,0.4242751109318274,0.030600242033077853,0.034788221056877774,7.372714804356595,0.4896635740217546,0.2909124647035095,68.51152319483663,18.659435486659365,0.3119888844067949,-0.09064882793241003,-9.930379633364707,-6.452905651920578,-9.709039576890348
2023,45,0.0,0.0,0.04,0.0,0.04,0.0,74.78999999999999,16.927142857142858,-0.0966666666666655,-0.10111111111110993,-0.05333333333333214,-7.234444444444443,-0.25111111111110046,0.0033333333333333305,0.6020512820512821,0.158974358974359,0.2620512820512821,0.7643589743589744,0.0028205128205128207,70.47505494505494,15.812747252747252,-0.17655270655269706,0.4305698005698101,-0.057236467236457755,-14.138974358974352,0.19678062678065528,0.006666666666666659,0.7080000000000001,0.06333333333333334,0.05,0.7780000000000001,0.006,67.29390476190477,22.003809523809526,-0.19318518518518993,0.5317777777777731,-0.11629629629630105,-14.932074074074077,0.2222962962962893,0.00031464300121016503,0.4242751109318274,0.030600242033077853,0.034788221056877774,0.45518999596608695,0.00028317870108914884,70.16416469774678,19.38209082003112,-0.11010936309443774,0.3119888844067949,-0.09064882793241003,-9.930379633364707,0.11123069337992227
2023,46,0.0,0.0,0.0,0.04,0.0,0.0,72.96428571428571,15.802857142857144,-0.13555555555555437,-0.0966666666666655,-0.10111111111110993,-0.05333333333333214,-0.3333333333333227,0.001282051282051282,0.0033333333333333305,0.6020512820512821,0.158974358974359,0.6066666666666667,0.001282051282051282,67.67223443223443,14.576227106227106,-0.8003418803418708,-0.17655270655269706,0.4305698005698101,-0.057236467236457755,-0.5463247863247578,0.0,0.006666666666666659,0.7080000000000001,0.06333333333333334,0.7146666666666668,0.0,65.93428571428572,20.56419047619048,-0.25940740740741214,-0.19318518518518993,0.5317777777777731,-0.11629629629630105,0.0791851851851782,3.065752319483663e-05,0.00031464300121016503,0.4242751109318274,0.030600242033077853,0.424620411456204,3.065752319483663e-05,68.27166242148331,18.062732207687432,-0.18863582985971042,-0.11010936309443774,0.3119888844067949,-0.09064882793241003,0.013243691452621859
2023,47,0.0,0.0,0.0,0.0,0.0,0.0,67.23714285714286,15.728571428571428,-0.48555555555555435,-0.13555555555555437,-0.0966666666666655,-0.10111111111110993,-0.7177777777777671,0.5838461538461538,0.001282051282051282,0.0033333333333333305,0.6020512820512821,0.5884615384615384,0.48871794871794866,65.76406593406594,14.201794871794872,-0.6227635327635234,-0.8003418803418708,-0.17655270655269706,0.4305698005698101,-1.5996581196580912,0.502,0.0,0.006666666666666659,0.7080000000000001,0.5086666666666668,0.374,65.52628571428572,20.972761904761906,-0.11022222222222688,-0.25940740740741214,-0.19318518518518993,0.5317777777777731,-0.5628148148148218,0.3205921742638161,3.065752319483663e-05,0.00031464300121016503,0.4242751109318274,0.3209374747881927,0.27793787817668414,65.2104415374863,18.28364697746787,-0.19891291291291285,-0.18863582985971042,-0.11010936309443774,0.3119888844067949,-0.49765810586708586
2023,48,3.48,0.0,0.0,0.0,3.48,2.52,67.07857142857144,13.981428571428571,2.9933333333333345,-0.48555555555555435,-0.13555555555555437,-0.0966666666666655,2.372222222222233,3.2838461538461536,0.5838461538461538,0.001282051282051282,0.0033333333333333305,3.868974358974359,2.567948717948718,66.10593406593406,12.484798534798534,1.9693162393162487,-0.6227635327635234,-0.8003418803418708,-0.17655270655269706,0.5462108262108545,3.5073333333333334,0.502,0.0,0.006666666666666659,4.009333333333333,2.8393333333333333,65.182,19.154380952380954,2.8342962962962917,-0.11022222222222688,-0.25940740740741214,-0.19318518518518993,2.46466666666666,2.9153561920129087,0.3205921742638161,3.065752319483663e-05,0.00031464300121016503,3.2359790237998913,2.055827349737798,64.93333521581285,16.42857719126376,2.342620232172471,-0.19891291291291285,-0.18863582985971042,-0.11010936309443774,1.9550714893998231
2023,49,0.01,3.48,0.0,0.0,3.4899999999999998,0.01,60.19714285714286,11.924285714285714,-0.4266666666666655,2.9933333333333345,-0.48555555555555435,-0.13555555555555437,2.081111111111122,0.29717948717948717,3.2838461538461536,0.5838461538461538,0.001282051282051282,4.164871794871795,0.22358974358974357,57.65091575091575,10.434761904761904,-0.3426495726495632,1.9693162393162487,-0.6227635327635234,-0.8003418803418708,1.003903133903162,0.010666666666666666,3.5073333333333334,0.502,0.0,4.0200000000000005,0.008,55.541809523809526,16.063333333333333,-0.5275555555555602,2.8342962962962917,-0.11022222222222688,-0.25940740740741214,2.196518518518512,0.015314239612747076,2.9153561920129087,0.3205921742638161,3.065752319483663e-05,3.2512626058894436,0.012258975393303752,56.85834045986285,13.824326629401254,-0.4205120344224822,2.342620232172471,-0.19891291291291285,-0.18863582985971042,1.7231952848370513
2023,50,0.0,0.01,3.48,0.0,3.4899999999999998,0.0,62.80285714285714,12.975714285714286,-3.108888888888888,-0.4266666666666655,2.9933333333333345,-0.48555555555555435,-0.542222222222212,0.0,0.29717948717948717,3.2838461538461536,0.5838461538461538,3.581025641025641,0.0,55.69461538461539,11.914871794871795,-2.423589743589734,-0.3426495726495632,1.9693162393162487,-0.6227635327635234,-0.7969230769230484,0.0,0.010666666666666666,3.5073333333333334,0.502,3.5180000000000007,0.0,58.758761904761904,17.169142857142855,-2.220518518518524,-0.5275555555555602,2.8342962962962917,-0.11022222222222688,0.08622222222221465,0.0,0.015314239612747076,2.9153561920129087,0.3205921742638161,2.9306704316256273,0.0,59.260829020918585,14.948661211317928,-2.9019448702433777,-0.4205120344224822,2.342620232172471,-0.19891291291291285,-0.9798366724934136
