year,week,rain_mean_mm,rain_max_mm,rain_std_mm,wet_days,max_daily_mm,n_stations,rain_source_is_dhm,temp_c_mean,temp_c_max,humidity_pct_mean,nasa_rain_sum
2022,45,0.0,0.0,0.0,0.0,0.0,23.0,1,14.75,15.7,73.78857142857143,0.07
2022,46,0.0,0.0,0.0,0.0,0.0,23.0,1,15.03,16.49,70.99285714285715,0.0
2022,47,0.0,0.0,0.0,0.0,0.0,23.0,1,14.34,15.08,68.16142857142857,0.0
2022,48,0.0,0.0,0.0,0.0,0.0,23.0,1,13.541428571428572,14.1,67.00571428571429,0.0
2022,49,0.0,0.0,0.0,0.0,0.0,23.0,1,13.007142857142856,13.89,68.47,0.0
2022,50,0.0,0.0,0.0,0.0,0.0,23.0,1,12.584285714285716,13.3,66.25285714285714,0.01
2022,51,0.0,0.0,0.0,0.0,0.0,23.0,1,9.971428571428572,12.13,66.7957142857143,0.0
2022,52,0.0,0.0,0.0,0.0,0.0,23.0,1,10.80714285714286,12.66,46.527142857142856,0.0
2023,1,0.0,0.0,0.0,0.0,0.0,23.0,1,11.577142857142857,12.6,53.79714285714285,0.0
2023,2,0.0,0.0,0.0,0.0,0.0,23.0,1,10.778571428571428,13.05,56.25714285714286,0.0
2023,3,0.0,0.0,0.0,0.0,0.0,23.0,1,14.54,15.32,48.50857142857143,0.0
2023,4,0.0,0.0,0.0,0.0,0.0,23.0,1,13.947142857142856,15.81,47.04714285714285,0.0
2023,5,0.0,0.0,0.0,0.0,0.0,23.0,1,13.387142857142855,14.92,53.34571428571429,0.0
2023,6,0.0,0.0,0.0,0.0,0.0,23.0,1,14.194285714285714,16.11,41.94142857142857,0.0
2023,7,0.0095652173913043,0.2,0.0416127450832035,0.0,0.2,23.0,1,16.164285714285715,17.08,43.17857142857143,1.68
2023,8,9.520434782608696,30.0,8.068197657391345,1.2173913043478262,30.0,23.0,1,16.94,18.3,42.48714285714285,1.44
2023,9,3.290434782608696,17.52,5.614662200039585,0.391304347826087,17.5,23.0,1,17.71,19.04,40.82571428571429,0.7300000000000001
2023,10,9.860434782608696,25.0,7.202408358737229,1.565217391304348,18.6,23.0,1,17.305714285714284,18.74,54.76857142857143,12.92
2023,11,31.211739130434783,55.599999999999994,12.781862025461889,2.347826086956522,48.8,23.0,1,16.357142857142858,19.46,62.722857142857144,21.61
2023,12,16.75391304347826,38.52,9.626487483231989,2.130434782608696,24.5,23.0,1,17.888571428571428,19.17,44.151428571428575,12.73
2023,13,12.31086956521739,28.7,6.322326896903097,1.6521739130434785,21.0,23.0,1,20.342857142857145,21.41,38.73571428571428,3.21
2023,14,0.5826086956521739,13.4,2.794093148364802,0.0434782608695652,13.4,23.0,1,23.231428571428573,25.06,29.9,0.0
2023,15,3.0656521739130436,56.02,11.593694926783954,0.4347826086956521,37.6,23.0,1,23.99857142857143,25.74,35.31428571428571,7.75
2023,16,19.61130434782609,55.1,14.482290534664564,2.6956521739130435,43.0,23.0,1,20.43285714285714,21.56,49.93285714285714,20.62
2023,17,30.627826086956524,71.6,12.776464141865675,4.565217391304348,44.0,23.0,1,20.284285714285716,23.33,56.75285714285714,12.32
2023,18,1.2017391304347826,9.31,2.7867407684734395,0.3043478260869565,8.3,23.0,1,23.75428571428571,24.68,34.46714285714286,3.28
2023,19,59.62565217391304,127.11,29.520696873101045,5.3478260869565215,68.5,23.0,1,22.971428571428568,23.81,52.221428571428575,32.75
2023,20,30.774347826086956,57.1,11.899905204392084,3.347826086956522,35.5,23.0,1,22.805714285714288,24.5,58.114285714285714,29.02
2023,21,1.7521739130434784,19.5,4.369436157219351,0.217391304347826,19.5,23.0,1,25.868571428571425,27.05,41.705714285714286,0.14
2023,22,2.7008695652173915,25.610000000000003,5.866693286560759,0.5217391304347826,21.6,23.0,1,27.22571428571429,28.35,41.65428571428571,5.26
2023,23,123.95217391304348,231.3,47.58061350406198,5.086956521739131,108.5,23.0,1,26.237142857142857,27.76,61.392857142857146,86.36
2023,24,68.41782608695652,96.3,14.124077751556587,5.260869565217392,63.0,23.0,1,25.552857142857142,26.33,66.32857142857142,10.59
2023,25,61.97260869565217,122.1,29.795794580839043,5.869565217391305,40.6,23.0,1,23.84,25.47,79.87571428571428,51.29
2023,26,76.7395652173913,137.62,35.77335123934129,4.782608695652174,66.7,23.0,1,23.391428571428573,24.2,86.80714285714285,62.400000000000006
2023,27,78.89565217391304,172.7,51.710206468011975,4.869565217391305,61.0,23.0,1,23.557142857142857,24.22,88.72571428571429,87.84
2023,28,98.18478260869566,188.4,45.31263799924468,6.043478260869565,95.0,23.0,1,23.83857142857143,24.29,83.43285714285715,63.95
2023,29,96.32304347826086,204.0,60.06115371661413,5.739130434782608,110.0,23.0,1,22.795714285714286,23.18,88.54714285714286,97.4
2023,30,79.36086956521739,206.0,45.77488790642583,4.217391304347826,95.0,23.0,1,23.544285714285714,24.67,87.34,49.78
2023,31,137.56652173913042,194.0,42.99160093539367,6.130434782608695,110.0,23.0,1,22.804285714285715,23.17,93.28571428571428,149.04
2023,32,51.19695652173913,202.0,40.82065780891544,2.8260869565217392,107.6,23.0,1,23.15,23.68,89.91714285714285,36.07
2023,33,151.07913043478263,277.0,54.39243771911375,6.608695652173913,102.0,23.0,1,22.412857142857145,22.95,93.10571428571428,132.38
2023,34,13.471304347826088,94.0,20.339811008406823,1.5217391304347827,42.0,23.0,1,22.494285714285716,23.42,91.27428571428572,17.740000000000002
2023,35,45.58826086956522,100.33,23.283737721690866,3.5217391304347827,63.0,23.0,1,22.714285714285715,23.62,86.30571428571429,36.7
2023,36,81.06391304347827,217.8,62.80049049744253,3.8260869565217392,105.0,23.0,1,22.68,22.88,89.03428571428572,50.42
2023,37,46.04391304347826,103.51,33.61037674441014,3.608695652173913,44.0,23.0,1,21.75142857142857,22.73,88.16571428571429,44.66
2023,38,18.96217391304348,75.1,23.17177886931384,1.9130434782608696,37.9,23.0,1,21.935714285714283,23.13,88.87857142857142,17.72
2023,39,81.44260869565218,242.6,51.76939050138967,4.304347826086956,96.8,23.0,1,21.09714285714286,21.47,90.24571428571429,36.23
2023,40,2.7939130434782613,21.8,4.739548059707453,0.5652173913043478,11.3,23.0,1,19.877142857142857,20.88,80.97285714285714,3.5
2023,41,6.031739130434782,19.6,4.796757097886705,1.0434782608695652,14.5,23.0,1,17.837142857142858,18.84,75.67999999999999,5.5600000000000005
2023,42,0.3660869565217391,6.3,1.3587719693981526,0.0869565217391304,6.3,23.0,1,17.652857142857144,18.23,72.78571428571429,0.0
2023,43,0.8569565217391305,5.6,1.729680566364807,0.217391304347826,5.6,23.0,1,17.50857142857143,18.46,74.38428571428572,0.04
2023,44,0.018695652173913,0.4,0.0831922389204713,0.0,0.4,23.0,1,16.017142857142858,16.27,73.17428571428572,0.0
2023,45,0.0,0.0,0.0,0.0,0.0,23.0,1,16.927142857142858,17.72,74.78999999999999,0.0
2023,46,0.0004347826086956,0.01,0.0020851441405707,0.0,0.01,23.0,1,15.802857142857144,16.94,72.96428571428571,0.0
2023,47,0.0139130434782608,0.3,0.0624309895684669,0.0,0.3,23.0,1,15.728571428571428,16.05,67.23714285714286,0.0
2023,48,0.0021739130434782,0.03,0.0067126215845636,0.0,0.01,23.0,1,13.981428571428571,15.83,67.07857142857144,3.48
2023,49,0.0,0.0,0.0,0.0,0.0,23.0,1,11.924285714285714,12.3,60.19714285714286,0.01
2023,50,0.0,0.0,0.0,0.0,0.0,23.0,1,12.975714285714286,13.87,62.80285714285714,0.0
2023,51,0.0,0.0,0.0,0.0,0.0,23.0,1,12.882857142857144,13.12,65.03714285714285,0.0
2024,1,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,11.444285714285714,12.27,56.01142857142857,0.0
2024,2,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,9.672857142857142,11.29,57.01857142857143,0.0
2024,3,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,9.185714285714283,9.86,52.05,0.0
2024,4,0.06736173411995663,2.8426003815903202,0.6471363836080134,0.136435502795608,13.698032950713497,,0,10.552857142857144,11.26,51.55285714285714,0.2
2024,5,0.0,2.60725744298757,0.6086416052810826,0.132195019554464,13.368427827299275,,0,11.467142857142855,13.6,43.25714285714286,0.01
2024,6,0.7733645660381174,3.665828063582988,0.7665395706182963,0.15451335240259034,14.608853802910302,,0,13.797142857142855,14.59,44.75571428571429,1.01
2024,7,0.9370120051532091,4.0394148109040975,0.8341097876278762,0.15986975228614067,15.234683949824568,,0,13.355714285714283,15.57,42.972857142857144,1.25
2024,8,5.0274984632113915,22.91557488082135,5.735279681552669,0.6737471036578615,16.869476230236284,,0,15.447142857142856,16.4,43.05714285714286,1.97
2024,9,0.0,2.6703530796486237,0.6190606094006019,0.13331093619687032,13.4583594145179,,0,15.842857142857143,16.32,37.65,0.06
2024,10,0.0,2.60725744298757,0.6086416052810826,0.132195019554464,13.368427827299275,,0,17.94857142857143,18.6,32.62428571428571,0.01
2024,11,42.935937162419776,103.0746929415738,22.25547013320789,2.512103655445252,76.06081203383994,,0,16.424285714285713,18.62,53.95428571428572,39.73
2024,12,0.37045631277576,3.3088657780865667,0.7230285029346322,0.14491646927789603,14.34510828952539,,0,19.634285714285713,22.31,49.34142857142857,0.5800000000000001
2024,13,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,22.28142857142857,23.2,31.88714285714286,0.0
2024,14,6.843417255691101,25.300929369966354,6.100877985318202,0.7219547026098144,19.82013288080625,,0,21.552857142857142,22.54,28.117142857142856,4.13
2024,15,5.033981789741835,22.4073710449764,5.6237986704747955,0.6706225370591238,15.707549684782588,,0,24.332857142857144,25.59,32.971428571428575,1.83
2024,16,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,24.87142857142857,25.89,26.521428571428572,0.0
2024,17,0.026541226648550062,2.78392522563852,0.6378148168157369,0.1353195861532017,13.620236271511427,,0,24.611428571428572,26.64,21.374285714285715,0.15
2024,18,62.70916602759273,167.29180677135406,39.10509315326729,4.557569811150478,52.36344493037585,,0,21.025714285714287,23.6,66.66714285714286,42.16
2024,19,22.333175645434334,70.12244903411755,16.822139396602964,1.927586518152823,29.22161462508811,,0,24.681428571428572,26.19,52.33714285714286,13.54
2024,20,37.505648550240146,99.2816023816912,23.0215232638765,2.708391130388135,39.165262646184345,,0,24.99285714285714,26.93,61.79857142857143,26.22
2024,21,32.50649659175759,107.16911365439785,26.30032681155465,2.9870332535406043,28.189033233567528,,0,26.604285714285712,27.99,53.71714285714285,16.4
2024,22,40.13289951107746,117.84655596231521,27.979710663878258,3.1937010157142542,42.07760415868266,,0,25.461428571428577,27.6,52.09,25.66
2024,23,22.617401806816886,84.51466477991029,21.069599738887188,2.3437095716497507,25.84223815705497,,0,27.364285714285717,27.88,50.970000000000006,9.88
2024,24,70.44758232035466,161.39932386484622,36.0278456464017,4.341419019972763,64.15289523747492,,0,26.08,28.16,68.76571428571428,54.78
2024,25,280.0292712769297,415.89537570405196,74.81169502071239,10.091623624171888,321.83780025618944,,0,23.81,25.87,87.30571428571429,290.12
2024,26,172.91418329198117,288.48875053591814,56.148765357062004,7.33285450081499,177.96111066132488,,0,22.964285714285715,23.5,92.22,166.51
